# tími; hitastig; fan_on; duty_cycle; heater_on
137.54; 23.00; 1.00; 90.00; 1.00
138.97; 23.10; 1.00; 90.00; 1.00
139.98; 23.10; 1.00; 90.00; 1.00
141.41; 23.10; 1.00; 90.00; 1.00
142.41; 23.10; 1.00; 10.00; 1.00
172.98; 23.20; 1.00; 10.00; 1.00
173.98; 23.20; 1.00; 90.00; 1.00
192.28; 23.20; 1.00; 90.00; 1.00
193.28; 23.20; 1.00; 90.00; 1.00
194.72; 23.10; 1.00; 90.00; 1.00
195.72; 23.10; 1.00; 10.00; 1.00
197.15; 23.00; 1.00; 10.00; 1.00
198.15; 23.00; 1.00; 10.00; 1.00
199.50; 22.80; 1.00; 10.00; 1.00
200.50; 22.80; 1.00; 10.00; 1.00
201.94; 22.80; 1.00; 10.00; 1.00
202.94; 22.80; 1.00; 10.00; 1.00
204.38; 22.80; 1.00; 10.00; 1.00
205.38; 22.80; 1.00; 10.00; 1.00
206.81; 22.80; 1.00; 10.00; 1.00
207.82; 22.80; 1.00; 10.00; 1.00
209.25; 22.90; 1.00; 10.00; 1.00
210.25; 22.90; 1.00; 10.00; 1.00
211.69; 23.10; 1.00; 10.00; 1.00
212.69; 23.10; 1.00; 10.00; 1.00
214.13; 23.20; 1.00; 10.00; 1.00
215.13; 23.20; 1.00; 10.00; 1.00
216.57; 23.40; 1.00; 10.00; 1.00
217.57; 23.40; 1.00; 10.00; 1.00
218.94; 23.40; 1.00; 10.00; 1.00
219.94; 23.40; 1.00; 10.00; 1.00
221.37; 23.50; 1.00; 10.00; 1.00
222.37; 23.50; 1.00; 10.00; 1.00
223.80; 23.60; 1.00; 10.00; 1.00
224.80; 23.60; 1.00; 10.00; 1.00
226.23; 23.60; 1.00; 10.00; 1.00
227.23; 23.60; 1.00; 10.00; 1.00
233.52; 23.90; 1.00; 10.00; 1.00
234.52; 23.90; 1.00; 10.00; 1.00
238.39; 23.80; 1.00; 10.00; 1.00
239.39; 23.80; 1.00; 10.00; 1.00
252.97; 23.80; 1.00; 10.00; 1.00
253.97; 23.80; 1.00; 90.00; 1.00
255.41; 23.70; 1.00; 90.00; 1.00
256.41; 23.70; 1.00; 90.00; 1.00
272.41; 23.00; 1.00; 90.00; 1.00
273.42; 23.00; 1.00; 90.00; 1.00
296.58; 22.10; 1.00; 90.00; 1.00
297.59; 22.10; 1.00; 90.00; 1.00
299.01; 22.00; 1.00; 90.00; 1.00
300.02; 22.00; 1.00; 90.00; 1.00
301.44; 21.90; 1.00; 90.00; 1.00
302.45; 21.90; 1.00; 90.00; 1.00
303.88; 21.90; 1.00; 90.00; 1.00
304.88; 21.90; 1.00; 90.00; 1.00
316.03; 21.40; 1.00; 90.00; 1.00
317.03; 21.40; 1.00; 90.00; 1.00
320.89; 21.40; 1.00; 90.00; 1.00
321.89; 21.40; 1.00; 90.00; 1.00
337.90; 21.30; 1.00; 90.00; 1.00
338.90; 21.30; 1.00; 90.00; 1.00
340.34; 21.30; 1.00; 90.00; 1.00
341.34; 21.30; 1.00; 90.00; 1.00
342.77; 21.10; 1.00; 90.00; 1.00
343.77; 21.10; 1.00; 90.00; 1.00
345.20; 21.20; 1.00; 90.00; 1.00
346.21; 21.20; 1.00; 90.00; 1.00
347.64; 21.00; 1.00; 10.00; 1.00
348.64; 21.00; 1.00; 10.00; 1.00
350.08; 21.00; 1.00; 10.00; 1.00
351.08; 21.00; 1.00; 10.00; 1.00
352.51; 20.90; 1.00; 10.00; 1.00
353.51; 20.90; 1.00; 10.00; 1.00
354.94; 21.00; 1.00; 10.00; 1.00
355.94; 21.00; 1.00; 10.00; 1.00
357.37; 21.20; 1.00; 10.00; 1.00
358.38; 21.20; 1.00; 10.00; 1.00
362.24; 21.30; 1.00; 10.00; 1.00
363.24; 21.30; 1.00; 10.00; 1.00
364.67; 21.40; 1.00; 10.00; 1.00
365.67; 21.40; 1.00; 10.00; 1.00
367.10; 21.40; 1.00; 10.00; 1.00
368.10; 21.40; 1.00; 10.00; 1.00
369.54; 21.50; 1.00; 10.00; 1.00
370.54; 21.50; 1.00; 10.00; 1.00
371.97; 21.60; 1.00; 10.00; 1.00
372.97; 21.60; 1.00; 10.00; 1.00
384.12; 22.60; 1.00; 10.00; 1.00
385.12; 22.60; 1.00; 10.00; 1.00
386.56; 22.70; 1.00; 10.00; 1.00
387.56; 22.70; 1.00; 10.00; 1.00
389.00; 22.70; 1.00; 10.00; 1.00
390.00; 22.70; 1.00; 10.00; 1.00
391.43; 22.70; 1.00; 10.00; 1.00
392.43; 22.70; 1.00; 10.00; 1.00
393.87; 22.80; 1.00; 10.00; 1.00
394.87; 22.80; 1.00; 10.00; 1.00
396.30; 22.90; 1.00; 10.00; 1.00
397.30; 22.90; 1.00; 10.00; 1.00
398.74; 23.10; 1.00; 10.00; 1.00
399.74; 23.10; 1.00; 10.00; 1.00
401.17; 23.20; 1.00; 10.00; 1.00
402.17; 23.20; 1.00; 10.00; 1.00
403.61; 23.10; 1.00; 10.00; 1.00
404.61; 23.10; 1.00; 10.00; 1.00
406.04; 23.10; 1.00; 90.00; 1.00
407.04; 23.10; 1.00; 90.00; 1.00
408.48; 23.20; 1.00; 90.00; 1.00
409.48; 23.20; 1.00; 90.00; 1.00
410.81; 23.00; 1.00; 90.00; 1.00
411.81; 23.00; 1.00; 90.00; 1.00
415.67; 22.70; 1.00; 90.00; 1.00
416.67; 22.70; 1.00; 90.00; 1.00
418.10; 22.60; 1.00; 90.00; 1.00
419.10; 22.60; 1.00; 90.00; 1.00
420.53; 22.60; 1.00; 90.00; 1.00
421.54; 22.60; 1.00; 90.00; 1.00
422.97; 22.50; 1.00; 90.00; 1.00
423.97; 22.50; 1.00; 90.00; 1.00
425.41; 22.50; 1.00; 90.00; 1.00
426.41; 22.50; 1.00; 90.00; 1.00
427.84; 22.40; 1.00; 90.00; 1.00
428.84; 22.40; 1.00; 90.00; 1.00
430.28; 22.50; 1.00; 10.00; 1.00
431.28; 22.50; 1.00; 10.00; 1.00
432.71; 22.60; 1.00; 10.00; 1.00
433.71; 22.60; 1.00; 10.00; 1.00
435.14; 22.50; 1.00; 10.00; 1.00
436.15; 22.50; 1.00; 10.00; 1.00
437.58; 22.50; 1.00; 10.00; 1.00
438.58; 22.50; 1.00; 10.00; 1.00
440.01; 22.60; 1.00; 10.00; 1.00
441.01; 22.60; 1.00; 10.00; 1.00
442.44; 22.60; 1.00; 10.00; 1.00
443.44; 22.60; 1.00; 10.00; 1.00
444.88; 22.60; 1.00; 10.00; 1.00
445.88; 22.60; 1.00; 10.00; 1.00
447.31; 22.70; 1.00; 10.00; 1.00
448.31; 22.70; 1.00; 10.00; 1.00
449.68; 22.80; 1.00; 10.00; 1.00
450.68; 22.80; 1.00; 10.00; 1.00
454.55; 22.80; 1.00; 10.00; 1.00
455.55; 22.80; 1.00; 90.00; 1.00
473.86; 22.60; 1.00; 90.00; 1.00
474.86; 22.60; 1.00; 90.00; 1.00
490.89; 22.00; 1.00; 90.00; 1.00
491.89; 22.00; 1.00; 90.00; 1.00
493.33; 22.00; 1.00; 90.00; 1.00
494.33; 22.00; 1.00; 90.00; 1.00
495.77; 22.00; 1.00; 90.00; 1.00
496.77; 22.00; 1.00; 90.00; 1.00
498.21; 22.00; 1.00; 90.00; 1.00
499.21; 22.00; 1.00; 90.00; 1.00
500.65; 22.00; 1.00; 90.00; 1.00
501.65; 22.00; 1.00; 90.00; 1.00
524.86; 21.90; 1.00; 10.00; 1.00
