# tími; hitastig; fan_on; duty_cycle; heater_on
379.23; 23.20; 1.00; 90.00; 1.00
380.23; 23.20; 1.00; 10.00; 1.00
381.67; 23.10; 1.00; 10.00; 1.00
382.67; 23.10; 1.00; 10.00; 1.00
384.10; 23.10; 1.00; 10.00; 1.00
385.10; 23.10; 1.00; 10.00; 1.00
386.54; 23.10; 1.00; 10.00; 1.00
387.54; 23.10; 1.00; 10.00; 1.00
388.98; 23.10; 1.00; 10.00; 1.00
389.98; 23.10; 1.00; 10.00; 1.00
391.41; 23.10; 1.00; 10.00; 1.00
392.42; 23.10; 1.00; 10.00; 1.00
393.85; 23.10; 1.00; 10.00; 1.00
394.85; 23.10; 1.00; 10.00; 1.00
435.14; 23.90; 1.00; 10.00; 1.00
436.14; 23.90; 1.00; 10.00; 1.00
457.00; 23.60; 1.00; 10.00; 1.00
458.00; 23.60; 1.00; 10.00; 1.00
464.23; 23.90; 1.00; 10.00; 1.00
465.23; 23.90; 1.00; 10.00; 1.00
548.81; 24.00; 1.00; 10.00; 1.00
549.82; 24.00; 1.00; 10.00; 1.00
551.26; 24.20; 1.00; 10.00; 1.00
552.26; 24.20; 1.00; 10.00; 1.00
553.70; 24.20; 1.00; 10.00; 1.00
554.70; 24.20; 1.00; 10.00; 1.00
556.13; 24.30; 1.00; 10.00; 1.00
557.13; 24.30; 1.00; 10.00; 1.00
558.46; 24.50; 1.00; 10.00; 1.00
559.47; 24.50; 1.00; 10.00; 1.00
560.90; 24.60; 1.00; 10.00; 1.00
561.91; 24.60; 1.00; 10.00; 1.00
563.34; 24.80; 1.00; 10.00; 1.00
564.34; 24.80; 1.00; 10.00; 1.00
565.77; 25.00; 1.00; 10.00; 1.00
566.77; 25.00; 1.00; 10.00; 1.00
568.15; 25.00; 1.00; 10.00; 1.00
569.15; 25.00; 1.00; 10.00; 1.00
570.58; 24.90; 1.00; 10.00; 1.00
571.59; 24.90; 1.00; 10.00; 1.00
573.02; 24.70; 1.00; 90.00; 1.00
574.02; 24.70; 1.00; 90.00; 1.00
575.46; 24.60; 1.00; 90.00; 1.00
576.46; 24.60; 1.00; 90.00; 1.00
577.90; 24.50; 1.00; 90.00; 1.00
578.90; 24.50; 1.00; 90.00; 1.00
580.34; 24.40; 1.00; 90.00; 1.00
581.34; 24.40; 1.00; 90.00; 1.00
582.79; 24.30; 1.00; 90.00; 1.00
583.79; 24.30; 1.00; 90.00; 1.00
585.22; 24.40; 1.00; 90.00; 1.00
586.23; 24.40; 1.00; 90.00; 1.00
587.66; 24.40; 1.00; 90.00; 1.00
588.66; 24.40; 1.00; 90.00; 1.00
590.09; 24.20; 1.00; 90.00; 1.00
591.09; 24.20; 1.00; 90.00; 1.00
592.44; 24.00; 1.00; 90.00; 1.00
593.44; 24.00; 1.00; 90.00; 1.00
594.88; 23.90; 1.00; 90.00; 1.00
595.88; 23.90; 1.00; 90.00; 1.00
597.32; 23.90; 1.00; 90.00; 1.00
598.32; 23.90; 1.00; 90.00; 1.00
599.76; 23.90; 1.00; 90.00; 1.00
600.76; 23.90; 1.00; 90.00; 1.00
602.19; 23.90; 1.00; 90.00; 1.00
603.19; 23.90; 1.00; 90.00; 1.00
604.62; 23.70; 1.00; 90.00; 1.00
605.62; 23.70; 1.00; 90.00; 1.00
607.06; 23.60; 1.00; 90.00; 1.00
608.06; 23.60; 1.00; 90.00; 1.00
609.49; 23.40; 1.00; 90.00; 1.00
610.49; 23.40; 1.00; 90.00; 1.00
611.89; 23.30; 1.00; 90.00; 1.00
612.89; 23.30; 1.00; 90.00; 1.00
614.33; 23.10; 1.00; 90.00; 1.00
615.33; 23.10; 1.00; 90.00; 1.00
616.76; 23.00; 1.00; 90.00; 1.00
617.76; 23.00; 1.00; 90.00; 1.00
621.63; 23.00; 1.00; 90.00; 1.00
622.63; 23.00; 1.00; 90.00; 1.00
631.33; 22.80; 1.00; 90.00; 1.00
632.33; 22.80; 1.00; 90.00; 1.00
633.76; 22.70; 1.00; 90.00; 1.00
634.77; 22.70; 1.00; 90.00; 1.00
636.20; 22.50; 1.00; 90.00; 1.00
637.20; 22.50; 1.00; 90.00; 1.00
638.63; 22.50; 1.00; 90.00; 1.00
639.64; 22.50; 1.00; 90.00; 1.00
641.07; 22.50; 1.00; 90.00; 1.00
642.07; 22.50; 1.00; 90.00; 1.00
643.51; 22.40; 1.00; 90.00; 1.00
644.51; 22.40; 1.00; 90.00; 1.00
645.95; 22.40; 1.00; 90.00; 1.00
646.95; 22.40; 1.00; 10.00; 1.00
665.29; 22.40; 1.00; 10.00; 1.00
666.29; 22.40; 1.00; 10.00; 1.00
670.16; 22.40; 1.00; 10.00; 1.00
671.16; 22.40; 1.00; 10.00; 1.00
675.03; 22.50; 1.00; 10.00; 1.00
676.03; 22.50; 1.00; 10.00; 1.00
677.46; 22.70; 1.00; 10.00; 1.00
678.46; 22.70; 1.00; 10.00; 1.00
679.90; 22.70; 1.00; 10.00; 1.00
680.90; 22.70; 1.00; 10.00; 1.00
687.20; 22.60; 1.00; 10.00; 1.00
688.20; 22.60; 1.00; 10.00; 1.00
701.69; -11.30; 1.00; 10.00; 1.00
702.69; -11.30; 1.00; 10.00; 1.00
723.57; 23.80; 1.00; 10.00; 1.00
724.57; 23.80; 1.00; 10.00; 1.00
728.42; 24.30; 1.00; 10.00; 1.00
729.43; 24.30; 1.00; 10.00; 1.00
742.99; 24.80; 1.00; 10.00; 1.00
743.99; 24.80; 1.00; 10.00; 1.00
745.43; 24.80; 1.00; 10.00; 1.00
746.43; 24.80; 1.00; 10.00; 1.00
747.86; 24.90; 1.00; 10.00; 1.00
748.86; 24.90; 1.00; 10.00; 1.00
750.30; 24.90; 1.00; 10.00; 1.00
751.30; 24.90; 1.00; 10.00; 1.00
752.73; 24.80; 1.00; 10.00; 1.00
753.73; 24.80; 1.00; 10.00; 1.00
755.12; 24.70; 1.00; 10.00; 1.00
756.12; 24.70; 1.00; 90.00; 1.00
757.57; 24.70; 1.00; 90.00; 1.00
758.57; 24.70; 1.00; 90.00; 1.00
760.01; 24.50; 1.00; 90.00; 1.00
761.01; 24.50; 1.00; 90.00; 1.00
762.44; 24.40; 1.00; 90.00; 1.00
763.44; 24.40; 1.00; 90.00; 1.00
764.88; 24.40; 1.00; 90.00; 1.00
765.88; 24.40; 1.00; 90.00; 1.00
767.31; 24.20; 1.00; 90.00; 1.00
768.32; 24.20; 1.00; 90.00; 1.00
772.14; 24.30; 1.00; 90.00; 1.00
773.15; 24.30; 1.00; 90.00; 1.00
774.58; 24.30; 1.00; 90.00; 1.00
775.58; 24.30; 1.00; 90.00; 1.00
777.02; 24.30; 1.00; 90.00; 1.00
778.02; 24.30; 1.00; 90.00; 1.00
779.45; 24.20; 1.00; 90.00; 1.00
780.45; 24.20; 1.00; 90.00; 1.00
781.89; 24.00; 1.00; 90.00; 1.00
782.89; 24.00; 1.00; 90.00; 1.00
798.89; 23.40; 1.00; 90.00; 1.00
799.89; 23.40; 1.00; 90.00; 1.00
813.47; 22.60; 1.00; 90.00; 1.00
814.47; 22.60; 1.00; 90.00; 1.00
815.90; 22.50; 1.00; 90.00; 1.00
816.90; 22.50; 1.00; 90.00; 1.00
818.34; 22.40; 1.00; 90.00; 1.00
819.34; 22.40; 1.00; 90.00; 1.00
820.77; 22.30; 1.00; 90.00; 1.00
821.78; 22.30; 1.00; 90.00; 1.00
823.21; 22.10; 1.00; 90.00; 1.00
824.21; 22.10; 1.00; 90.00; 1.00
825.65; 22.10; 1.00; 90.00; 1.00
826.65; 22.10; 1.00; 90.00; 1.00
828.08; 22.10; 1.00; 90.00; 1.00
829.08; 22.10; 1.00; 90.00; 1.00
830.52; 22.00; 1.00; 10.00; 1.00
831.52; 22.00; 1.00; 10.00; 1.00
847.42; 22.40; 1.00; 10.00; 1.00
848.42; 22.40; 1.00; 10.00; 1.00
852.30; -11.30; 1.00; 10.00; 1.00
853.30; -11.30; 1.00; 10.00; 1.00
862.00; 22.70; 1.00; 10.00; 1.00
863.00; 22.70; 1.00; 10.00; 1.00
864.44; 22.90; 1.00; 10.00; 1.00
865.44; 22.90; 1.00; 10.00; 1.00
866.75; 23.00; 1.00; 10.00; 1.00
867.75; 23.00; 1.00; 10.00; 1.00
883.73; 23.50; 1.00; 10.00; 1.00
884.73; 23.50; 1.00; 10.00; 1.00
886.16; 23.60; 1.00; 10.00; 1.00
887.16; 23.60; 1.00; 10.00; 1.00
888.60; 23.60; 1.00; 10.00; 1.00
889.60; 23.60; 1.00; 10.00; 1.00
891.03; 23.60; 1.00; 10.00; 1.00
892.03; 23.60; 1.00; 10.00; 1.00
893.47; 23.60; 1.00; 10.00; 1.00
894.47; 23.60; 1.00; 10.00; 1.00
895.90; 23.70; 1.00; 10.00; 1.00
896.90; 23.70; 1.00; 10.00; 1.00
898.33; 23.70; 1.00; 10.00; 1.00
899.34; 23.70; 1.00; 10.00; 1.00
903.21; 23.80; 1.00; 10.00; 1.00
904.21; 23.80; 1.00; 10.00; 1.00
905.64; 23.80; 1.00; 10.00; 1.00
906.64; 23.80; 1.00; 10.00; 1.00
908.08; 23.90; 1.00; 90.00; 1.00
909.08; 23.90; 1.00; 90.00; 1.00
910.46; 23.90; 1.00; 90.00; 1.00
911.46; 23.90; 1.00; 90.00; 1.00
912.90; 23.70; 1.00; 90.00; 1.00
913.90; 23.70; 1.00; 90.00; 1.00
920.19; 23.40; 1.00; 90.00; 1.00
921.19; 23.40; 1.00; 90.00; 1.00
993.06; 22.10; 1.00; 90.00; 1.00
994.06; 22.10; 1.00; 90.00; 1.00
995.48; 21.90; 1.00; 90.00; 1.00
996.49; 21.90; 1.00; 90.00; 1.00
997.92; 21.90; 1.00; 90.00; 1.00
998.92; 21.90; 1.00; 90.00; 1.00
1000.35; 21.90; 1.00; 90.00; 1.00
1001.35; 21.90; 1.00; 90.00; 1.00
1002.77; 21.90; 1.00; 90.00; 1.00
1003.78; 21.90; 1.00; 90.00; 1.00
1005.21; 21.90; 1.00; 90.00; 1.00
1006.21; 21.90; 1.00; 90.00; 1.00
1007.64; 21.80; 1.00; 90.00; 1.00
1008.64; 21.80; 1.00; 90.00; 1.00
1010.07; 21.70; 1.00; 90.00; 1.00
1011.07; 21.70; 1.00; 90.00; 1.00
1012.50; 21.60; 1.00; 90.00; 1.00
1013.50; 21.60; 1.00; 90.00; 1.00
1014.93; 21.70; 1.00; 90.00; 1.00
1015.93; 21.70; 1.00; 90.00; 1.00
1017.36; 21.80; 1.00; 90.00; 1.00
1018.36; 21.80; 1.00; 90.00; 1.00
1019.79; 21.80; 1.00; 10.00; 1.00
1020.79; 21.80; 1.00; 10.00; 1.00
1022.22; 21.80; 1.00; 10.00; 1.00
1023.22; 21.80; 1.00; 10.00; 1.00
1024.66; 21.80; 1.00; 10.00; 1.00
1025.66; 21.80; 1.00; 10.00; 1.00
1027.09; 22.00; 1.00; 10.00; 1.00
1028.10; 22.00; 1.00; 10.00; 1.00
1029.53; 22.20; 1.00; 10.00; 1.00
1030.53; 22.20; 1.00; 10.00; 1.00
1031.96; 22.30; 1.00; 10.00; 1.00
1032.96; 22.30; 1.00; 10.00; 1.00
1058.61; 23.50; 1.00; 10.00; 1.00
1059.61; 23.50; 1.00; 10.00; 1.00
1063.48; 23.80; 1.00; 10.00; 1.00
1064.48; 23.80; 1.00; 10.00; 1.00
1065.91; 24.00; 1.00; 10.00; 1.00
1066.91; 24.00; 1.00; 10.00; 1.00
1068.34; 24.10; 1.00; 10.00; 1.00
1069.34; 24.10; 1.00; 10.00; 1.00
1070.78; 24.30; 1.00; 10.00; 1.00
1071.79; 24.30; 1.00; 10.00; 1.00
1073.22; 24.50; 1.00; 10.00; 1.00
1074.22; 24.50; 1.00; 10.00; 1.00
1075.65; 24.60; 1.00; 10.00; 1.00
1076.66; 24.60; 1.00; 10.00; 1.00
1078.09; 24.90; 1.00; 10.00; 1.00
1079.09; 24.90; 1.00; 10.00; 1.00
1080.53; 25.20; 1.00; 10.00; 1.00
1081.53; 25.20; 1.00; 10.00; 1.00
1112.11; 25.40; 1.00; 10.00; 1.00
1113.11; 25.40; 1.00; 10.00; 1.00
1116.96; 25.40; 1.00; 10.00; 1.00
1117.96; 25.40; 1.00; 10.00; 1.00
1121.82; 25.30; 1.00; 10.00; 1.00
1122.82; 25.30; 1.00; 10.00; 1.00
1124.26; 25.30; 1.00; 10.00; 1.00
